relatedClaimNumberText,officeActionDate,createUserIdentifier,applicantCitedExaminerReferenceIndicator,kindCode,nplIndicator,workGroupNumber,patentApplicationNumber,officeActionCategory,inventorNameText,groupArtUnitNumber,qualitySummaryText,createDateTime,techCenter,citedDocumentIdentifier,countryCode,passageLocationText,obsoleteDocumentIdentifier,id,citationCategoryCode,examinerCitedReferenceIndicator,publicationNumber
"1,3-4,7,13,15-16",2024-02-27,ETL_SYS,False,A1,False,2110,17873724,CTNF,"King, James E.",2114,AOK,2025-01-13 14:32:11,2100,US 20050262393 A1,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,d67c5734600a687783ef85ccbd2062c3,Y,True,20050262393
12,2024-02-27,ETL_SYS,False,A1,False,2110,17873724,CTNF,"Nguyen, Tin L.",2114,AOK,2025-01-13 14:32:11,2100,US 20020120886 A1,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,641f0ac797640260534de00cd0ec7ebd,Y,True,20020120886
"5,17",2024-02-27,ETL_SYS,False,A1,False,2110,17873724,CTNF,Parameshwaran; Pradeep,2114,AOK,2025-01-13 14:32:11,2100,US 20220188431 A1,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,544ba45371ed48864c3afd1b1ecf38db,Y,True,20220188431
11,2024-02-27,ETL_SYS,False,A1,False,2110,17873724,CTNF,Gupta; Amit,2114,AOK,2025-01-13 14:32:11,2100,US 20130080514 A1,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,40dc30b6ef08a7e3cceab6106ee9d5f4,Y,True,20130080514
"5,17",2024-02-27,ETL_SYS,False,A1,False,2110,17873724,CTNF,"Nguyen, Tin L.",2114,AOK,2025-01-13 14:32:11,2100,US 20020120886 A1,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,d43a6d71e3f01c4252f34137935ee3b5,Y,True,20020120886
"2,14",2024-02-27,ETL_SYS,False,B1,False,2110,17873724,CTNF,Ottamalika; Iqlas Maheen,2114,AOK,2025-01-13 14:32:11,2100,US 7818274 B1,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,fb7556e51fa4ff5a8a336d33a1a89f48,Y,True,7818274
1-20,2024-12-27,ETL_SYS,False,,False,2120,17655838,CTNF,,2125,AOK,2025-01-13 14:32:11,2100,,,"['col. 114|c. 102 and 103|section 102|lines 46-49])|fig. 1|graph 2405|claim 2|claims 8-14|col. 39|c. 103|section 151|lines 56-63]|fig. 24a|claim 1|claims 1-20|col. 22|c. 101|section 122|lines 34-38]|fig. 4|claim 9|claims 11 and 18|col. 15|c. 102|lines 26-27])|claim 3|claims 15-20|col. 21|lines 8-13]|claim 4|claims 1-7|claim 7|claims 9 and 14|claim 8|claims 1, 3, 6-7|claim 6|claims 13 and 20|claim 5|claims 4-5, 8|claims 12 and 19']",M51A716DWFYGX58,7159fb878a6bb156e1888732fa6b792f,X,False,
"4-5,8,15",2024-12-27,ETL_SYS,False,A1,False,2120,17655838,CTNF,Wang; Zhibi,2125,AOK,2025-01-13 14:32:11,2100,US 20170099208 A1,US,"['col. 114|c. 102 and 103|section 102|lines 46-49])|fig. 1|graph 2405|claim 2|claims 8-14|col. 39|c. 103|section 151|lines 56-63]|fig. 24a|claim 1|claims 1-20|col. 22|c. 101|section 122|lines 34-38]|fig. 4|claim 9|claims 11 and 18|col. 15|c. 102|lines 26-27])|claim 3|claims 15-20|col. 21|lines 8-13]|claim 4|claims 1-7|claim 7|claims 9 and 14|claim 8|claims 1, 3, 6-7|claim 6|claims 13 and 20|claim 5|claims 4-5, 8|claims 12 and 19']",M51A716DWFYGX58,d4404170f925dea2607268aa8ba911c0,X,True,20170099208
"12,19",2024-12-27,ETL_SYS,False,A1,False,2120,17655838,CTNF,O'Neil; John,2125,AOK,2025-01-13 14:32:11,2100,US 20180234385 A1,US,"['col. 114|c. 102 and 103|section 102|lines 46-49])|fig. 1|graph 2405|claim 2|claims 8-14|col. 39|c. 103|section 151|lines 56-63]|fig. 24a|claim 1|claims 1-20|col. 22|c. 101|section 122|lines 34-38]|fig. 4|claim 9|claims 11 and 18|col. 15|c. 102|lines 26-27])|claim 3|claims 15-20|col. 21|lines 8-13]|claim 4|claims 1-7|claim 7|claims 9 and 14|claim 8|claims 1, 3, 6-7|claim 6|claims 13 and 20|claim 5|claims 4-5, 8|claims 12 and 19']",M51A716DWFYGX58,2e00d42ca0e00d84cac71703b3798151,X,True,20180234385
10,2024-12-27,ETL_SYS,False,A1,False,2120,17655838,CTNF,Baker; James K.,2125,AOK,2025-01-13 14:32:11,2100,US 20200410295 A1,US,"['col. 114|c. 102 and 103|section 102|lines 46-49])|fig. 1|graph 2405|claim 2|claims 8-14|col. 39|c. 103|section 151|lines 56-63]|fig. 24a|claim 1|claims 1-20|col. 22|c. 101|section 122|lines 34-38]|fig. 4|claim 9|claims 11 and 18|col. 15|c. 102|lines 26-27])|claim 3|claims 15-20|col. 21|lines 8-13]|claim 4|claims 1-7|claim 7|claims 9 and 14|claim 8|claims 1, 3, 6-7|claim 6|claims 13 and 20|claim 5|claims 4-5, 8|claims 12 and 19']",M51A716DWFYGX58,3d48d66b4ba4d0d1ef2d359dd87a4ae4,X,True,20200410295
12,2024-02-27,ETL_SYS,False,B2,False,2110,17873724,CTNF,Fruchter; Ari Daniel,2114,AOK,2025-01-13 14:32:11,2100,US 8166244 B2,US,['col. 11|c. 103|section 102|lines 36-50|claim 14|claims 1-18|col. 5|c. 102 and 103|lines 51-57|claim 2|col. 7|lines 50-64)|claim 15|lines 50-64|claim 3|claim 13|claim 1|claim 8|claim 7|claim 9|claim 6|claim 5|claim 4'],LT3BBL6EXBLUEX2,4d92b0a2fa63021d034e7927581fa89e,Y,True,8166244
"1-3,5-15,18",2020-04-22,ETL_SYS,False,A1,False,2150,15830043,CTNF,KRITT; BARRY A.,2159,AOK,2025-01-13 14:32:11,2100,US 20150370434 A1,US,"['c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 17|claims 1 and 18|claim 15|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2|c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 15|claims 1 and 18|claim 17|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2']",K993ORY4RXEAPX4,4084d90b980d02b0c2fdd64114d1dc47,X,True,20150370434
4,2020-04-22,ETL_SYS,False,A1,False,2150,15830043,CTNF,Ziezold; Hendrik Sebastian,2159,AOK,2025-01-13 14:32:11,2100,US 20160084667 A1,US,"['c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 17|claims 1 and 18|claim 15|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2|c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 15|claims 1 and 18|claim 17|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2']",K993ORY4RXEAPX4,9386e8859a66d8654b87741d4935aee2,X,True,20160084667
17,2020-04-22,ETL_SYS,False,A1,False,2150,15830043,CTNF,Musuluri; Aravind,2159,AOK,2025-01-13 14:32:11,2100,US 20160350413 A1,US,"['c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 17|claims 1 and 18|claim 15|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2|c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 15|claims 1 and 18|claim 17|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2']",K993ORY4RXEAPX4,6f87345265177b7baf74b90886e0a9fb,X,True,20160350413
"1,18",2020-04-22,ETL_SYS,False,,False,2150,15830043,CTNF,,2159,AOK,2025-01-13 14:32:11,2100,,,"['c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 17|claims 1 and 18|claim 15|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2|c. 103|section 102|claim 16|claims 1-3, 5-15 and 18|c. 112|claim 15|claims 1 and 18|claim 17|claim 8|claim 4|claim 6|claim 1|claim 3|claim 9|claim 5|claim 7|claim 2']",K993ORY4RXEAPX4,6d39569618ac4c6fe469b562e07ff182,X,False,
1-20,2022-10-14,ETL_SYS,False,A1,False,2160,17105092,CTFR,Bhattacharjee; Arindam,2168,AOK,2025-01-13 14:32:11,2100,US 20200065303 A1,US,"['section 102|fig. 27|claim 17|claims 1-20|claim 16|claims 1-6, 8, 9, 11, 12|claim 20|claim 14|claim 2|claim 1|claim 4|claim 6|claim 7|claim 9|claim 8|claim 5|claim 3']",L960X3H3XBLUEX3,64377e7f5a4697528743ab0c2808f53a,Y,True,20200065303
1-20,2022-10-14,ETL_SYS,False,A1,False,2160,17105092,CTFR,SENGUPTA; Sudipta,2168,AOK,2025-01-13 14:32:11,2100,US 20200004596 A1,US,"['section 102|fig. 27|claim 17|claims 1-20|claim 16|claims 1-6, 8, 9, 11, 12|claim 20|claim 14|claim 2|claim 1|claim 4|claim 6|claim 7|claim 9|claim 8|claim 5|claim 3']",L960X3H3XBLUEX3,ae8f43b62093e1797981c005f7eba823,Y,True,20200004596
1-20,2022-10-14,ETL_SYS,False,,False,2160,17105092,CTFR,,2168,AOK,2025-01-13 14:32:11,2100,,,"['section 102|fig. 27|claim 17|claims 1-20|claim 16|claims 1-6, 8, 9, 11, 12|claim 20|claim 14|claim 2|claim 1|claim 4|claim 6|claim 7|claim 9|claim 8|claim 5|claim 3']",L960X3H3XBLUEX3,e8f75b2280f94d3040a6cc449c80214a,X,False,
1-20,2022-10-14,ETL_SYS,False,A1,False,2160,17105092,CTFR,DIRAC; LEO PARKER,2168,AOK,2025-01-13 14:32:11,2100,US 20150379424 A1,US,"['section 102|fig. 27|claim 17|claims 1-20|claim 16|claims 1-6, 8, 9, 11, 12|claim 20|claim 14|claim 2|claim 1|claim 4|claim 6|claim 7|claim 9|claim 8|claim 5|claim 3']",L960X3H3XBLUEX3,3c6580610491c36c9444461cca7d2326,Y,True,20150379424
3-4,2023-03-16,ETL_SYS,False,B1,False,2110,17448560,CTNF,Goddard; Joan Stagaman,2113,AOK,2025-01-13 14:32:11,2100,US 6622266 B1,US,"['paragraph 0026|paragraphs 0029,0030|column 3|c. 103|section 102|lines 45-65|claim 9|claims 2-7|paragraph 0060-0062,0065|claim 1|paragraph 0017|claim 5|paragraph 0042|claim 8|claim 2|claim 3|claim 4|claim 7|paragraph 0026|paragraphs 0029,0030|column 3|c. 103|section 102|lines 45-65|claim 1|claims 2-7|paragraph 0060-0062,0065|claim 9|paragraph 0017|claim 5|paragraph 0042|claim 8|claim 2|claim 3|claim 4|claim 7']",LF8MBMGCXBLUEX2,56690df5901642ee8f4595c8121f40b7,Y,True,6622266
3-4,2023-03-16,ETL_SYS,False,A1,False,2110,17448560,CTNF,"Nakai, Yasuhiro",2113,AOK,2025-01-13 14:32:11,2100,US 20020056015 A1,US,"['paragraph 0026|paragraphs 0029,0030|column 3|c. 103|section 102|lines 45-65|claim 9|claims 2-7|paragraph 0060-0062,0065|claim 1|paragraph 0017|claim 5|paragraph 0042|claim 8|claim 2|claim 3|claim 4|claim 7|paragraph 0026|paragraphs 0029,0030|column 3|c. 103|section 102|lines 45-65|claim 1|claims 2-7|paragraph 0060-0062,0065|claim 9|paragraph 0017|claim 5|paragraph 0042|claim 8|claim 2|claim 3|claim 4|claim 7']",LF8MBMGCXBLUEX2,c9f7a49a1ba8c11e8c33f17fb17a5e84,Y,True,20020056015
1,2024-08-27,ETL_SYS,False,A1,False,2150,18414526,CTNF,Macready; William,2156,AOK,2025-01-13 14:32:11,2100,US 20090077001 A1,US,"['c. 103|section 122|lines 26-32|fig. 2|f.3d|graph. 35|claim 9|claims 1, 11 and 19|c. 102|section 351|fig. 3a|f.2d|claim 3|claims 2-8|section 151|claim 1|claims 2, 5|section 102|claim 2|claims 1-10|claim 8|claims 6|claim 7|claims 4|claim 4|claims 1, 3 and 8-10|claim 5|claims 1-20|claim 6|claims 1, 10 and 9|claims 1, 9 and 10|claims. 5|claims 5']",M06NGZ5XWFYGX51,894c314fd08585b3e13cea297f6b4cd0,Y,True,20090077001
"1-4,20",2023-02-09,ETL_SYS,False,A1,False,2170,16856001,CTNF,Yoshida; Hiroyoshi,2175,AOK,2025-01-13 14:32:11,2100,US 20140149914 A1,US,['c. 103|section 102|claim 4|claims 1-4 and 20|claim 20|claims 1-20|claim 1|claim 2|claim 3|c. 103|claims 1-4 and 20'],LDULN7VUGREENX0,0f4a2bdb2fcf83a61245954a7e2390fe,Y,True,20140149914
"1-4,20",2023-02-09,ETL_SYS,False,A,False,2170,16856001,CTNF,Hube; Randall R.,2175,AOK,2025-01-13 14:32:11,2100,US 5442541 A,US,['c. 103|section 102|claim 4|claims 1-4 and 20|claim 20|claims 1-20|claim 1|claim 2|claim 3|c. 103|claims 1-4 and 20'],LDULN7VUGREENX0,c178a11836b8f0bfe05b7e42c03d4e61,Y,True,5442541
"1-4,20",2023-02-09,ETL_SYS,False,A1,False,2170,16856001,CTNF,"Baldwin, Amanda K.",2175,AOK,2025-01-13 14:32:11,2100,US 20040021698 A1,US,['c. 103|section 102|claim 4|claims 1-4 and 20|claim 20|claims 1-20|claim 1|claim 2|claim 3|c. 103|claims 1-4 and 20'],LDULN7VUGREENX0,460dd249caaa275424dff1a77bcfa2f5,Y,True,20040021698
"1-6,8-9,11-16,18,51",2021-08-18,ETL_SYS,False,A1,False,2160,16370181,CTFR,Sundaresan; Neelakantan,2168,AOK,2025-01-13 14:32:11,2100,US 20150248481 A1,US,,KSETDWN5LDFLYX4,f254249e22dc21134f084da2bf9df10d,X,True,20150248481
"28,30",2023-02-07,ETL_SYS,False,A1,False,2120,17446719,CTNF,Zadeh; Lotfi A.,2128,AOK,2025-01-13 14:32:11,2100,US 20180204111 A1,US,"['column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 38|claim 28|claim 33|claim 24|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 27|claims 21 - 30|claim 32|claims 1|claim 22|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31']",LDOK8JFSXBLUEX0,29a10b61d46a474f6ddc8f1690ee8761,Y,True,20180204111
"27,36",2023-02-07,ETL_SYS,False,A1,False,2120,17446719,CTNF,KIM; Namjoon,2128,AOK,2025-01-13 14:32:11,2100,US 20190138891 A1,US,"['column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 38|claim 28|claim 33|claim 24|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 27|claims 21 - 30|claim 32|claims 1|claim 22|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31']",LDOK8JFSXBLUEX0,f5d84f9c63aef807b1c5218a38467596,Y,True,20190138891
"27,36",2023-02-07,ETL_SYS,False,B1,False,2120,17446719,CTNF,Iverson; David J.,2128,AOK,2025-01-13 14:32:11,2100,US 9336484 B1,US,"['column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 38|claim 28|claim 33|claim 24|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 27|claims 21 - 30|claim 32|claims 1|claim 22|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31']",LDOK8JFSXBLUEX0,716435a27bebfbec924a5713946d20f3,Y,True,9336484
21-40,2023-02-07,ETL_SYS,False,,False,2120,17446719,CTNF,,2128,AOK,2025-01-13 14:32:11,2100,,,"['column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 38|claim 28|claim 33|claim 24|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 27|claims 21 - 30|claim 32|claims 1|claim 22|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31']",LDOK8JFSXBLUEX0,aac035b8974a2fdff207ec8070cb7656,X,False,
"28,30",2023-02-07,ETL_SYS,False,A1,False,2120,17446719,CTNF,BAE; Hye Rim,2128,AOK,2025-01-13 14:32:11,2100,US 20220147771 A1,US,"['column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 38|claim 28|claim 33|claim 24|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 32|claims 21 - 30|claim 22|claims 1|claim 27|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31|column 20, 10|c. 103|lines 5|fig. 11|figures 1 and 8|claim 26|claims 27 and 36|column 11, 35|c. 102|lines 35|claim 21|claims 31|column 19|c13|claim 35|claims 9|column 14|c 13|claim 29|claims 28|claim 27|claims 21 - 30|claim 32|claims 1|claim 22|claim 30|claim 25|claim 36|claim 34|claim 23|claim 33|claim 24|claim 38|claim 28|claim 40|claim 16|claim 37|claim 39|claim 31']",LDOK8JFSXBLUEX0,d20b84d9a3a52bc9aeb0885183a937e5,Y,True,20220147771
"2,11,20",2023-01-24,ETL_SYS,False,,False,2130,17514811,CTNF,,2132,AOK,2025-01-13 14:32:11,2100,,,"['col 9|c. 102|lines 29-32]|claim 17|claims 3-6 and 9|claim 8|claims 12-15 and 18|claim 1|claims 2, 11 and 20|claim 7|claims. 0|claim 2']",LD4PSAI9XBLUEX4,a58b9d9b045f4b86aae2ecf46c3123b6,X,False,
"1,7-8,10,16-17,19",2023-01-24,ETL_SYS,False,A1,False,2130,17514811,CTNF,EARNSHAW; Richard William,2132,AOK,2025-01-13 14:32:11,2100,US 20210240619 A1,US,"['col 9|c. 102|lines 29-32]|claim 17|claims 3-6 and 9|claim 8|claims 12-15 and 18|claim 1|claims 2, 11 and 20|claim 7|claims. 0|claim 2']",LD4PSAI9XBLUEX4,dea6919216a42c75645280152504d30b,X,True,20210240619
1,2024-09-23,ETL_SYS,False,A1,False,2170,18315113,CTNF,Boekweg; Scott,2178,AOK,2025-01-13 14:32:11,2100,US 20200357408 A1,US,"['paragraph [0126])|paragraphs [0048-0051])|column 6|c. 101|section 102|lines 2-17|fig. 3|claim 8|claims 2-14|paragraph [0002])|paragraphs [0042], [0042-0043], [0057], [0059]|column 5|c. 103|lines 18-33|fig. 4|claim 1|claims 1-20|paragraph [0075]|paragraphs [0048-0050])|column 7|c. 102|lines 44-57)|fig. 1|claim 7|claims 1-14|paragraph [0052]|paragraphs [0001-0005])|column 2|lines 5-37|fig.4|claim 20|claims 15-18|paragraph [0048]|column 1|lines 43-57|claim 4|claims 19-20 1|paragraph [0021]|lines 5-25|claim 5|claims 16-18|paragraph [0059]|lines 23-25)|claim 3|claims 15-16 and 18|paragraph [0003]|claim 9|claims 1-4 and 6-10|paragraph [0064]|claim 6|claims 19-20|paragraph [0066]|claim 2|claims 11-12 and 17|paragraph [0125]|claims 13 and 14|paragraph [0057])|paragraph [0033]|paragraph [0049]|paragraph [0056]|paragraph [0073]|paragraph [0018])|paragraph [0074]|paragraph [0053]|paragraph [0127])|paragraph [0072]|paragraph [0087-0088]|paragraph [0126]|paragraph [0013]|paragraph [0025]|paragraph [0069]']",M1F9WR56WFYBX91,f2bb64b32993618bc203810e1eeb9cd7,X,True,20200357408
1,2024-09-23,ETL_SYS,False,A1,False,2170,18315113,CTNF,BAINER; NICOLAS,2178,AOK,2025-01-13 14:32:11,2100,US 20190129920 A1,US,"['paragraph [0126])|paragraphs [0048-0051])|column 6|c. 101|section 102|lines 2-17|fig. 3|claim 8|claims 2-14|paragraph [0002])|paragraphs [0042], [0042-0043], [0057], [0059]|column 5|c. 103|lines 18-33|fig. 4|claim 1|claims 1-20|paragraph [0075]|paragraphs [0048-0050])|column 7|c. 102|lines 44-57)|fig. 1|claim 7|claims 1-14|paragraph [0052]|paragraphs [0001-0005])|column 2|lines 5-37|fig.4|claim 20|claims 15-18|paragraph [0048]|column 1|lines 43-57|claim 4|claims 19-20 1|paragraph [0021]|lines 5-25|claim 5|claims 16-18|paragraph [0059]|lines 23-25)|claim 3|claims 15-16 and 18|paragraph [0003]|claim 9|claims 1-4 and 6-10|paragraph [0064]|claim 6|claims 19-20|paragraph [0066]|claim 2|claims 11-12 and 17|paragraph [0125]|claims 13 and 14|paragraph [0057])|paragraph [0033]|paragraph [0049]|paragraph [0056]|paragraph [0073]|paragraph [0018])|paragraph [0074]|paragraph [0053]|paragraph [0127])|paragraph [0072]|paragraph [0087-0088]|paragraph [0126]|paragraph [0013]|paragraph [0025]|paragraph [0069]']",M1F9WR56WFYBX91,13afa19c6b3c24967a7dca722f72d32e,Y,True,20190129920
"15-16,18",2024-09-23,ETL_SYS,False,A1,False,2170,18315113,CTNF,Deselaers; Thomas,2178,AOK,2025-01-13 14:32:11,2100,US 20190362251 A1,US,"['paragraph [0126])|paragraphs [0048-0051])|column 6|c. 101|section 102|lines 2-17|fig. 3|claim 8|claims 2-14|paragraph [0002])|paragraphs [0042], [0042-0043], [0057], [0059]|column 5|c. 103|lines 18-33|fig. 4|claim 1|claims 1-20|paragraph [0075]|paragraphs [0048-0050])|column 7|c. 102|lines 44-57)|fig. 1|claim 7|claims 1-14|paragraph [0052]|paragraphs [0001-0005])|column 2|lines 5-37|fig.4|claim 20|claims 15-18|paragraph [0048]|column 1|lines 43-57|claim 4|claims 19-20 1|paragraph [0021]|lines 5-25|claim 5|claims 16-18|paragraph [0059]|lines 23-25)|claim 3|claims 15-16 and 18|paragraph [0003]|claim 9|claims 1-4 and 6-10|paragraph [0064]|claim 6|claims 19-20|paragraph [0066]|claim 2|claims 11-12 and 17|paragraph [0125]|claims 13 and 14|paragraph [0057])|paragraph [0033]|paragraph [0049]|paragraph [0056]|paragraph [0073]|paragraph [0018])|paragraph [0074]|paragraph [0053]|paragraph [0127])|paragraph [0072]|paragraph [0087-0088]|paragraph [0126]|paragraph [0013]|paragraph [0025]|paragraph [0069]']",M1F9WR56WFYBX91,551a23ae6f660ef224d103b359e25832,Y,True,20190362251
